nombre,href,descripcion,tipo_norma,tematica,subtema,publicacion
Resolución No 1885 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 1885 de 2023.pdf,"Por la cual se establece el mecanismo para escoger el representante de las 
facultades de las ciencias de la salud para que conforme la comisión técnica de que trata el artículo 17 de la Ley 1787 de 2016.

Se publicara en el Diario Oficial No. 52.586 del 21 de noviembre de 2023 ",Resolución,Salud,,
Concepto Jurídico  202311602415521 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico  202311602415521 de 2023.pdf,"Consulta respecto al reconocimiento y pago de licencia de maternidad de 
una persona en licencia no remunerada",Concepto,Salud,,
Concepto Jurídico 202311602295581 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602295581 de 2023.pdf,"Consulta respecto al reconocimiento y pago de licencia de maternidad de 
una persona que no cotizó todo el tiempo de gestación.",Concepto,Salud,,
Concepto Jurídico 202311602305321 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602305321 de 2023.pdf,"Consulta relacionada con el reconocimiento de una licencia de maternidad 
cuando se presenta ajuste salarial.",Concepto,Salud,,
Concepto Jurídico 202311602334711 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602334711 de 2023.pdf,PQRD ante la Corte Constitucional ,Concepto,Salud,,
Concepto Jurídico 202311602305971 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602305971 de 2023.pdf,"Consulta  reconocimiento y pago de licencia de paternidad de 
una persona que no cotizó todo el tiempo de gestación.
",Concepto,Salud,,
Concepto Jurídico 202311602451441 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602451441 de 2023.pdf, Abandono social o familiar de pacientes,Concepto,Salud,,
Concepto Jurídico 202311602423641 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602423641 de 2023.pdf,"Pago de incapacidades superiores a 181 días de un pensionado 
dependiente",Concepto,Salud,,
Resolución No 2022 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2022 de 2023.pdf,"Por medio de la cual se resuelve el recurso de reposición interpuesto por Viiv Healthcare Company, Shionogi & Co LDT y Glaxosmithkline Colombia S.A contra la Resolución No. 1579 del 02 de octubre de 2023

Se publicara en el Diario Oficial No. 52.607 del 12 de diciembre de 2023

",Resolución,Salud,,2023-12-01T05:00:00Z
Resolución No 2023 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2023 de 2023.pdf,"Por medio de la cual se resuelve una solicitud de aclaración y en subsidio reposición, interpuesta por Reyes y Reyes Abogados contra la Resolución No. 1579 del 02 de octubre de 2023 octubre de 2023.

Se publicara en el Diario Oficial No. 52.607 del 12 de diciembre de 2023",Resolución,Salud,,2023-12-01T05:00:00Z
Resolución No 2056 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2056 de 2023.pdf,"Por la cual se modifican los artículos 2, 3, 6, 7, 8, se sustituyen los anexos técnicos 1 y 2, y se deroga el artículo 7 de la Resolución 2013 de 2020.

Se publicara en el Diario Oficial No. 52.607 del 12 de diciembre de 2023",Resolución,Salud,,2023-12-06T05:00:00Z
Resolución No 2060 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2060 de 2023.pdf,"Por medio de la cual se establecen parámetros de referencia para verificar la idoneidad y fijar honorarios en el marco de los contratos de prestación de servicios profesionales y de apoyo a la gestión en el Ministerio.

Se publicara en el Diario Oficial No. 52.607 del 12 de diciembre de 2023",Resolución,Salud,,2023-12-06T05:00:00Z
Resolución No 2073 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2073 de 2023.pdf,"Por la cual se adoptan los lineamientos técnicos y operativos del Programa Nacional de Prevención, Control y Eliminación de la Malaria, y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.607 del 12 de diciembre de 2023
",Resolución,Salud,,2023-12-11T05:00:00Z
Análisis de impacto normativo en la temática de alimentos para deportistas.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Análisis de impacto normativo en la temática de alimentos para deportistas.pdf,"""Análisis de impacto normativo en la temática de alimentos para deportistas""

Fecha y hora de publicación:
Jueves 21 de diciembre de 2022, 8:00 a.m.

Fecha y hora de finalización de la publicación:
Jueves 28 de diciembre de 2018, 5:00 p.m.

Correo electrónico para recibir observaciones durante la consulta:
cmorenob@minsalud.gov.co | lgarayq@minsalud.gov.co



 ",Proyecto Otros,Salud,,2023-12-21T05:00:00Z
Resolución No 2366 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2366 de 2023.pdf,"Por la cual se actualizan integralmente los servicios y tecnologías de salud financiados con recursos de la Unidad de Pago por Capitación (UPC)

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución 2364 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución 2364 de 2023.pdf,"Por la cual se fija el valor de la Unidad de Pago por Capitación - UPC para financiar los servicios y tecnologías de salud de los regímenes subsidiado y contributivo del Sistema General de Seguridad en Salud para la vigencia 2024 y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2138 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2138 de 2023.pdf,"Por la cual se adoptan los lineamientos de transversalización del enfoque de género en el sector salud para el cierre de brechas por razones de sexo, género, identidad de género y orientación sexual.

Se publicara en el Diario Oficial No. 52.615 del 20 de diciembre de 2023",Resolución,Salud,Grupos Étnicos y Género,2023-12-19T05:00:00Z
Resolución No 2128 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2128 de 2023.pdf,"Por la cual se reglamenta el parágrafo 2° del artículo 9° de la Ley 399 de 1997 modificado por el artículo 2° de la Ley 2069 de 2020.

Se publicara en el Diario Oficial No. 52.615 del 20 de diciembre de 2023",Resolución,Salud,,2023-12-19T05:00:00Z
Resolución No 2135 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2135 de 2023.pdf,"Por la cual se modifica la Resolución 1797 de 2023 en el sentido de trasladar recursos de los subordínales 001 Fortalecimiento Del Centro Nacional de Reserva, 002 Fortalecimiento Del Centro Nacional de Comunicaciones, la Sala de Atención de Crisis y de la Oficina de Gestión Territorial, Emergencias y Desastres del Ministerio de Salud y Protección Social y 003 Transporte y Evacuación de Emergencias al Subordinal 037.

Se publicara en el Diario Oficial No. 52.615 del 20 de diciembre de 2023",Resolución,Salud,,2023-12-19T05:00:00Z
Resolución No 2270 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2270 de 2023.pdf,"Por la cual se establecen criterios para el ejercicio de las funciones de Inspección Vigilancia y Control del INVIMA en relación con la prohibición contenida en el numeral 1° del artículo 14 del Decreto 616 de 2006.

Se publicara en el Diario Oficial No. 52.622 del 28 de diciembre de 2023",Resolución,Salud,,2023-12-28T05:00:00Z
Resolución No 2284 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2284 de 2023.pdf,"Por la cual se establecen los soportes de cobro de la factura de venta en salud, el Manual Único de Devoluciones, Glosas y Respuestas y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-28T05:00:00Z
Resolución No 2333 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2333 de 2023.pdf,"Por la cual se determina la permanencia de los reglamentos técnicos que regulan la producción, procesamiento de los alimentos y bebidas en el marco del proceso de la cadena productiva.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2334 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2334 de 2023.pdf,"Por la cual se determina la permanencia de unos reglamentos técnicos.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2335 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2335 de 2023.pdf,"Por la cual se establecen los procedimientos y aspectos técnicos para la ejecución, seguimiento y ajuste a los acuerdos de voluntades y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2336 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2336 de 2023.pdf,"Por la cual se establece la Clasificación Única de Procedimientos en Salud — CUPS

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2362 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2362 de 2023.pdf,"Por la cual se determina la permanencia de los reglamentos técnicos que regulan la producción, procesamiento de alimentos y bebidas en el marco del proceso de la cadena productiva.

Se publicara en el Diario Oficial No. 52.623 del 29 de diciembre de 2023",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2121 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2121 de 2023.pdf,"Por medio de la cual se deroga la Resolución 555 del 5 de abril de 2023.

Se publicara en el Diario Oficial No. 52.613 del 18 de diciembre de 2023

",Resolución,Salud,,2023-12-18T05:00:00Z
Resolución No 2164 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2164 de 2023.pdf,"Por la cual se adopta el Plan Anual de Adquisiciones del Ministerio de Salud y Protección Social para la vigencia 2024.

Se publicara en el Diario Oficial No. 52.616 del 21 de diciembre de 2023
",Resolución,Salud,,2023-12-20T05:00:00Z
Resolución No 2169 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2169 de 2023.pdf,"Por la cual se establecen los criterios para el uso de los recursos no ejecutados y distribuidos mediante la Res. 2360 de 2016, para el pago de la deuda acumulada al cierre de la vigencia 2022 por conceptos de servicios y tecnologías en salud prestados a la población migran te no afiliada, conforme con lo establecido en el articulo 155 de la Ley 2294 de 2023, se modifican los artículos 3, 4 y 5 de la Res. 2360 de 2016, se sustituyen los anexos 2, 3 y 6 de la Res. 2360 de 2016.

Se publicara en el Diario Oficial No. 52.617 del 22 de diciembre de 2023",Resolución,Salud,,2023-12-21T05:00:00Z
Resolución No 2275 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2275 de 2023.pdf,"Por la cual se expide la resolución única reglamentaria del Registro Individual de Prestación de Servicios de Salud -RIPS, soporte de la Factura Electrónica de Venta -FEV en salud y se dictan otras disposiciones.

Se publicara en el Diario Oficial No. 52.627 del 3 de enero de 2024",Resolución,Salud,,2023-12-28T05:00:00Z
Resolución No 2367 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2367 de 2023.pdf,"Por la cual se modifican los artículos 1, 2 y 3 de la Resolución 1035 de 2022 y los capítulos 3, 4, 5, 6, 8, 9, 10 y 11 del anexo técnico ""Plan Decenal de Salud Pública 2022-2031"".

Se publicara en el Diario Oficial No. 52.627 del 3 de enero de 2024",Resolución,Salud,,2023-12-29T05:00:00Z
Resolución No 2332 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2332 de 2023.pdf,"Por la cual se modifican los artículos 5, 7 y 8 de la Resolución 166 de 2021, en relación con el procedimiento para el reconocimiento y pago de la aplicación de las vacunas contra el COVID-19 y la gestión de verificación, control y validación asociada en el marco del proceso de liquidación de la Subcuenta COVID 19.

Se publicara en el Diario Oficial No. 52.629 del 5 de enero de 2024",Resolución,Salud,,2023-12-29T05:00:00Z
Concepto Jurídico 202311602415521 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602415521 de 2023.pdf,"Consulta respecto al reconocimiento y pago de licencia de maternidad de 
una persona en licencia no remunerada.
",Concepto,Salud,,
Concepto Jurídico 202311602509981 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602509981 de 2023.pdf,"Consulta respecto a la participación del representante de la alianza o 
asociación de usuarios ante la Junta Directiva de una Empresa Social del 
Estado - ESE de primer nivel de atención.
",Concepto,Salud,,
Concepto Jurídico 202311602595681 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602595681 de 2023.pdf,"Consulta respecto a las funciones de la Junta Directiva de una Empresa 
Socia del Estado - ESE, en especial con las presupuestales.
",Concepto,Salud,,
Concepto Jurídico 202311602767521 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311602767521 de 2023.pdf,"Concepto sobre revisoría fiscal en las Instituciones Prestadoras de Servicios
de Salud -IPS.
",Concepto,Salud,,
Resolución No 2225 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2225 de 2023.pdf,"Por la cual se modifica el artículo 4° de la Resolución 326 de 2023, en lo relacionado con el contenido del Certificado de reconocimiento de póliza de Seguro Obligatorio de Accidentes de Tránsito SOAT con rango diferencial por riesgo.

Se publicara en el Diario Oficial No. 52.657 del 2 de febrero de 2024 
",Resolución,Salud,,2023-12-27T05:00:00Z
Ley 2329 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2329 de 2023.pdf,Por medio de la cual se modifica y adiciona la Ley 1361 de 2009 y se dictan otras disposiciones,Ley,Salud,,
Ley 2333 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2333 de 2023.pdf,Por medio de la cual se modifica el artículo 100 de  la ley 1438 de 2011,Ley,Salud,,
Ley 2338 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2338 de 2023.pdf,"Por medio de la cual se establecen los lineamientos para la política pública en prevención, diagnóstico temprano y tratamiento integral de la endometriosis, para la promoción y sensibilización ante la enfermedad y se dictan otras disposiciones",Ley,Salud,,
Ley 2297 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2297 de 2023.pdf,"Por medio de la cual se establecen medidas efectivas y oportunas en beneficio de la autonomía de las personas con discapacidad y los cuidadores o asistentes personales bajo un enfoque de derechos humanos, biopsicosocial, se incentiva su formación, acceso al empleo, emprendimiento, generación de ingresos y atención en salud y se dictan otras disposiciones",Ley,Salud,,
Decreto No. 1959  DE 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No. 1959  DE 2023.pdf,"Por medio del cual se adoptan medidas para la adquisición y recuperación de la infraestructura del hospital San Juan de Dios y el Instituto Materno Infantil y se crea una entidad de carácter especial ""Hospital Universitario San Juan de Dios y Materno Infantir",Decreto,Salud,,2023-11-15T05:00:00Z
